"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/large/faces/2/h","entities/media/0/features/large/faces/2/w","entities/media/0/features/large/faces/2/x","entities/media/0/features/large/faces/2/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/medium/faces/2/h","entities/media/0/features/medium/faces/2/w","entities/media/0/features/medium/faces/2/x","entities/media/0/features/medium/faces/2/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/orig/faces/2/h","entities/media/0/features/orig/faces/2/w","entities/media/0/features/orig/faces/2/x","entities/media/0/features/orig/faces/2/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/features/small/faces/2/h","entities/media/0/features/small/faces/2/w","entities/media/0/features/small/faces/2/x","entities/media/0/features/small/faces/2/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","Just enjoying retirement. Cat papa doin my best day to day. Lung Cancer survivor.","https://pbs.twimg.com/profile_images/1948056139976880128/FvCIJ9uw_normal.jpg","Steve Carsell","919317204","SteveCarsell","9328","0","1533906075195424774","Mon Jul 11 12:14:20 +0000 2022","How about posting some numbers on what covid is currently doing in michigan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1546467926756179969","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov How about posting some numbers on what covid is currently doing in michigan",
"false","false","My honesty is special!","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","titter_fi","1384999471029919745","twitr_evil","10","0","1533906075195424774","Mon Jun 06 20:45:22 +0000 2022","I love covid and monkey pox !! Let’s go!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","19658936","8","21","CDC Emergency","CDCemergency","1533912958300041216","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov @CDCemergency I love covid and monkey pox !! Let’s go!!",
"false","false","exchanging & supporting 🧠 #mental, 🧘🏽‍♀️#physical, 🎭 #emotional, 🙏 #spiritual #health, #recovery and #sanity. #HSP #Yoga #nature 🚫 trolls 🚫","https://pbs.twimg.com/profile_images/1413187918240395264/g_b_ySvr_normal.jpg","Samsara","14116985","LivingSamsara","767","0","1533906075195424774","Tue Jul 12 02:40:35 +0000 2022","You consider the 15M #JandJ recipients of those 221.5M ""fully vaccinated"" for your statistics, despite knowing this is not *actually* the case don't you? AND you continue to ignore their ^NOT protected status^.. don't you?","29","35","JandJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1546685927824756739","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov You consider the 15M #JandJ recipients of those 221.5M ""fully vaccinated"" for your statistics, despite knowing this is not *actually* the case don't you? AND you continue to ignore their ^NOT protected status^.. don't you?",
"false","true","","https://pbs.twimg.com/profile_images/2055755954851848192/Tq-njUMR_normal.jpg","MC","2987287184","cangmatt5","1223","0","1533906075195424774","Sat Aug 13 13:35:26 +0000 2022","",,,,,,,,,,"pic.x.com/T8qbvb4f8T","https://x.com/cangmatt5/status/1558447134575394817/photo/1",,"Available",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1558447129156255744","8","31","3_1558447129156255744","3_1558447129156255744","https://pbs.twimg.com/media/FaC3aC6WAAA2m8m.jpg","464","828","0","0","574","574","254","0","574","504","306","0","574","287","415","0","574","828","0","0","574","828","574","fit","828","574","fit","828","471","fit","680","150","crop","150","photo","https://t.co/T8qbvb4f8T",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1558447134575394817","qme","0","1558447129156255744","https://pbs.twimg.com/media/FaC3aC6WAAA2m8m.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/T8qbvb4f8T",
"false","false","","https://pbs.twimg.com/profile_images/1526186816637911040/GYIRVClS_normal.jpg","MCrenos","1503787719604023297","gor59404323","21","0","1533906075195424774","Tue Jun 07 09:41:35 +0000 2022","Problem you have if these were done over 8 monthd ago and thry have no boosters..they have zero in there system as vaccine is good for 8 months as oer science and Pfozer Moderna",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534108298655539200","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","1","0","active","@CDCgov Problem you have if these were done over 8 monthd ago and thry have no boosters..they have zero in there system as vaccine is good for 8 months as oer science and Pfozer Moderna",
"false","false","Lover of sunshine☀: I'm here to educate, help, and entertain.","https://pbs.twimg.com/profile_images/1276184839079821314/Y2smU3Jy_normal.jpg","Josephine Isabella","41472739","Josephine30","1018","0","1533906075195424774","Mon Jun 06 21:10:20 +0000 2022","😊👏❤️",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1533919240348225540","qme","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov 😊👏❤️",
"false","false","Empower you to make the best health decisions & connect you to a community of trusted resources. 

Bio: https://t.co/6Ly88aosU6","https://pbs.twimg.com/profile_images/1608855777648824323/Ao9aLDcY_normal.jpg","Health Confianza","1456695677011075081","HealthConfianza","51","0","1533906075195424774","Mon Jun 06 21:57:34 +0000 2022","#letsgetvaccinated","8","26","letsgetvaccinated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1533931127836114945","qme","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov #letsgetvaccinated",
"false","false","Tous, petits, grands, riches, pauvres, libres et esclaves, reçussent une marque sur leur main droite ou sur leur front, personne ne pût acheter ni vendre sans..","https://pbs.twimg.com/profile_images/1412789082577641478/xfAaSU3d_normal.jpg","seeu","1374601616574324737","seeu88356641","261","0","1533906075195424774","Mon Jun 06 21:33:42 +0000 2022","https://t.co/GGuTXlDvu5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"onlinelibrary.wiley.com/doi/10.1111/bj…","https://onlinelibrary.wiley.com/doi/10.1111/bjd.21692#.YpzHoHfFJ3c.twitter","8","31","https://t.co/GGuTXlDvu5","146569971","0","7","CDC","CDCgov",,,,,,"1533925120229646336","qme","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov https://t.co/GGuTXlDvu5",
"false","false","Awakenated before it was cool—or whatever the kids are calling it these days.  No STDs that I know of.  Here mostly to lampoon the Manchurian Cantaloupe.","https://pbs.twimg.com/profile_images/1060212130241101824/0a1_0oND_normal.jpg","dblanch256","966147237305880577","dblanch256","6113","0","1533906075195424774","Sun Jul 24 18:08:18 +0000 2022","The roughly 1/3 of adults who are NOT fully vaccinated are selfish cowards who are depending on the rest of US population to develop enough ""herd immunity"" to keep them safe.

They should all be collected into some large metropolitan area where they can only infect each other!",,,,,,,,,,"pic.x.com/Ioci46labW","https://x.com/dblanch256/status/1551268046148435968/photo/1",,"Available","73","73","88","39",,,,,,,,,"73","73","88","39",,,,,,,,,"73","73","88","39",,,,,,,,,"73","73","88","39",,,,,,,,,"1551267876035764226","286","309","3_1551267876035764226","3_1551267876035764226","https://pbs.twimg.com/media/FYc16g6WIAIcs4k.jpg","144","257","0","0","196","196","0","0","196","172","0","0","196","98","8","0","196","257","0","0","196","257","196","fit","257","196","fit","257","196","fit","257","150","crop","150","photo","https://t.co/Ioci46labW",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1551268046148435968","en","0","1551267876035764226","https://pbs.twimg.com/media/FYc16g6WIAIcs4k.jpg",,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov The roughly 1/3 of adults who are NOT fully vaccinated are selfish cowards who are depending on the rest of US population to develop enough ""herd immunity"" to keep them safe.

They should all be collected into some large metropolitan area where they can only infect each other! https://t.co/Ioci46labW",
"false","true","I love to read & I love rock & roll! I love Bob Dylan above all!💗 Keep On Keepin' On! 💝🙏💝💃💃💃💃😎","https://pbs.twimg.com/profile_images/1326697479262277637/WzKsHtEc_normal.jpg","TinyDancer","1326697290065571841","AndTinydancer","1274","0","1533906075195424774","Fri Jun 10 17:57:25 +0000 2022","Sheep!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1535320243161051136","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov Sheep!",
"false","false","Guitar lessons via Facetime, Skype or Zoom - 30+ years teaching experience - DM for guitar lesson availability, or email https://t.co/Tc5qkPbORe","https://pbs.twimg.com/profile_images/1226552120448573443/nqiYMlSH_normal.jpg","chip mcdonald","30251277","chipmcdonald","1380","0","1533906075195424774","Tue Jul 12 00:33:51 +0000 2022",".... and you've switched to reporting numbers weekly instead of daily, going into a surge with double the rates.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1546654033657602050","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov .... and you've switched to reporting numbers weekly instead of daily, going into a surge with double the rates.",
"false","false","Psychologist, Educator for #Medicareforall and saving world from environmental and actual Armageddon. #Bernie2020 betrayed us.","https://pbs.twimg.com/profile_images/941038303217836032/K_smONL-_normal.jpg","Psychwriter1515","723562888338657280","psychwriter1515","5001","0","1533906075195424774","Sat Jul 16 14:13:43 +0000 2022","https://t.co/I7aOPwm06q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/ashleygwinter/…","https://x.com/ashleygwinter/status/1548086974812065794","8","31","https://t.co/I7aOPwm06q","146569971","0","7","CDC","CDCgov",,,,,,"1548309911741665290","qme","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov https://t.co/I7aOPwm06q",
"true","true","Just a man trying to live a positive life in a cruel world.","https://pbs.twimg.com/profile_images/1820518941216661504/XFMdDmbs_normal.jpg","stickplug 123","1523842181085241353","123Stickplug","122","0","1533906075195424774","Wed Jun 08 01:35:11 +0000 2022","CDC=ROTTEN, SICK, CORRUPRT INDIVIDUALS!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534348279709933568","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov CDC=ROTTEN, SICK, CORRUPRT INDIVIDUALS!",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Patti Green","1550486311353536512","PattiGr84688334","0","0","1533906075195424774","Sun Jul 24 10:35:12 +0000 2022","Yes, and I was bullied into it, but never again",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1551154021829787648","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov Yes, and I was bullied into it, but never again",
"false","false","","https://pbs.twimg.com/profile_images/1534597763232505858/1DrnfUu3_normal.jpg","Tammy","1525902071240634371","Tammy21151730","1","0","1533906075195424774","Wed Jul 20 18:02:57 +0000 2022","FUlly vaccinated people..well so far That's how many people are going to die",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1549817149987831808","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov FUlly vaccinated people..well so far That's how many people are going to die",
"false","false","","https://pbs.twimg.com/profile_images/1519330762029338624/mFdtZFm9_normal.jpg","Manisha Mishra","1519330667242262528","Manisha88185225","0","0","1533906075195424774","Sun Jun 12 22:13:45 +0000 2022","No availability of booster dose in bardoli,gujarat. I have not taken .thanks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1536109527162007554","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov No availability of booster dose in bardoli,gujarat. I have not taken .thanks",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","valdas","2175721027","matrioskinas29","1","0","1533906075195424774","Tue Jun 07 12:47:35 +0000 2022","Only idiot can go for vaccine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534155106064732160","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov Only idiot can go for vaccine",
"false","true","US Navy Veteran , Dad , Grandpa , Uncle , Brother , and a Son .","https://pbs.twimg.com/profile_images/1979765734277332992/hM3LUDur_normal.jpg","Danny P. (Pops Peppers)","221772908","DPatriot7","114","0","1533906075195424774","Tue Jun 07 03:08:05 +0000 2022","LIES , YOU WILL FAIL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534009273579188224","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov LIES , YOU WILL FAIL",
"false","false","Captain Obvious","https://pbs.twimg.com/profile_images/1663636010423537665/5gjsHMz5_normal.jpg","Baby boss","1419762325284917250","Babybos19696563","265","0","1533906075195424774","Thu Jun 09 16:35:07 +0000 2022","Be aware, My daughter was diagnosed with Covid a week ago, we went to visit her, I left my wallet in the Enterprise rent-a-car. It was not fully cleaned but was sent out the same day. Be safe, these companies don't care about your family....😭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534937141821808642","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov Be aware, My daughter was diagnosed with Covid a week ago, we went to visit her, I left my wallet in the Enterprise rent-a-car. It was not fully cleaned but was sent out the same day. Be safe, these companies don't care about your family....😭",
"false","false","Obsessed with textiles & beads. BS in Fashion Design.  Disabled veteran.  I sell custom jewelry & textile art. I also write Fanfiction. She/Her or They. #FBR 🌊","https://pbs.twimg.com/profile_images/743133744178040832/KvgslmW7_normal.jpg","kirsten houseknecht aka fabricdragon","66776059","fabricdragon","3881","0","1533906075195424774","Fri Jun 10 21:58:40 +0000 2022","if you dont have AT LEAST one booster (or didnt get your shots within the last -6 months) YOU ARE NOT FULLY VACCINATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1535380955988385793","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","1","0","active","@CDCgov if you dont have AT LEAST one booster (or didnt get your shots within the last -6 months) YOU ARE NOT FULLY VACCINATED",
"true","false","Freelance Writer","https://pbs.twimg.com/profile_images/1986696796077203456/_cJXtumI_normal.jpg","Ghenwah Jabouri","245722085","Ganouj","1019","0","1533906075195424774","Tue Jun 07 13:08:15 +0000 2022","Nice try.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534160307723059204","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov Nice try.",
"false","false","the mighty oak comes from one little nut that held its ground","https://pbs.twimg.com/profile_images/1370802781720883204/yXb3M4Uc_normal.jpg","cheryl","825445127472689152","smyl2day","1028","0","1533906075195424774","Mon Aug 15 13:28:03 +0000 2022","",,,,,,,,,,"pic.x.com/BTY2jXGFqP","https://x.com/smyl2day/status/1559170053463056384/photo/1",,"Available","42","42","341","522",,,,,,,,,"39","39","319","489",,,,,,,,,"42","42","341","522",,,,,,,,,"22","22","181","277",,,,,,,,,"1559170050963247105","8","31","3_1559170050963247105","3_1559170050963247105","https://pbs.twimg.com/media/FaNI5ogXkAEKPcQ.jpg","448","800","0","320","800","800","0","144","912","800","0","88","1280","640","80","0","1280","800","0","0","1280","800","1280","fit","800","1200","fit","750","680","fit","425","150","crop","150","photo","https://t.co/BTY2jXGFqP",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1559170053463056384","qme","0","1559170050963247105","https://pbs.twimg.com/media/FaNI5ogXkAEKPcQ.jpg",,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov https://t.co/BTY2jXGFqP",
"true","false","Hospice volunteer, genealogist, metal detecting and fishing... Im on the right of the picture and the two on the left are my sisters. Member at the Elks Lodge.","https://pbs.twimg.com/profile_images/1638653774985310208/yc_18G2g_normal.jpg","Emerald","2704723297","egates10","565","0","1533906075195424774","Tue Jun 07 12:14:48 +0000 2022","Its NOT a Vaccine is EAU big difference. It was never tested oh yes it was on the people but NEVER TESTED in a Lab.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534146857361821697","en","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov Its NOT a Vaccine is EAU big difference. It was never tested oh yes it was on the people but NEVER TESTED in a Lab.",
"false","true","I’m a bot😘","https://pbs.twimg.com/profile_images/1707085801883086848/k8Exr5Hl_normal.jpg","non yeah","1421891717272268803","besuyen17","12","0","1533906075195424774","Tue Jun 07 11:38:57 +0000 2022","🖕🖕🖕🖕🖕🖕",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1534137836483489792","qme","0",,,,,,,,,,,,,"Canada","CA","Otonabee-South Monaghan, Ontario","https://api.twitter.com/1.1/geo/id/18ffde267c70ca81.json","Otonabee-South Monaghan","city","0","0","0","active","@CDCgov 🖕🖕🖕🖕🖕🖕",
