"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","true","","https://pbs.twimg.com/profile_images/1433584992416845826/V1WaFGy6_normal.jpg","pickleback","853021634","TommyPhillips16","410","0","1491849512893267971","Sun Feb 13 16:19:46 +0000 2022","",,,,,,,"pic.x.com/KGJroaQ5WZ","https://x.com/TommyPhillips16/status/1492896288345669633/photo/1",,"Available","74","74","281","428","74","74","281","428","74","74","281","428","65","65","248","378","1492896285535391751","8","31","3_1492896285535391751","3_1492896285535391751","https://pbs.twimg.com/media/FLfVQxHWUAcm_eA.jpg","430","768","0","338","768","768","0","0","768","674","0","0","768","384","134","0","768","768","0","0","768","768","768","fit","768","768","fit","768","680","fit","680","150","crop","150","photo","https://t.co/KGJroaQ5WZ",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1492896288345669633","qme","0","1492896285535391751","https://pbs.twimg.com/media/FLfVQxHWUAcm_eA.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/KGJroaQ5WZ",
"false","false","Pathologist. Clinical Researcher. Dreamer. Wanderer. Stargazer. Seeker at heart. Pakistani to the core.","https://pbs.twimg.com/profile_images/1846609643331543040/et5A8as7_normal.jpg","Nayab","967678127790059520","Nayab04258632","782","0","1491849512893267971","Fri Feb 11 04:47:20 +0000 2022","https://t.co/0N23ULO5fo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"researchgate.net/publication/35…","https://www.researchgate.net/publication/358223023_Prolonged_jaundice_in_Hepatitis-E_patients_going_beyond_the_optics?_sg%5B0%5D=GXjI9mbwE-hdGG97qaBLGIQ_z-5e3Niuy_RodBnKOP3kL_9_y8dWCQCa0QAoyIFI-AMCCQ-tESWkiZCkCbFS8wfLKVXaQt0lV1DiZKgJ.42mOLjPHwS3l4b1lAojq9nVvlXcfiQxQ6ZmeohLCKcKzrJQmPZOxoE4D1yempjnsUxTEIH9v8Zo_Abu1l_6qpQ","8","31","https://t.co/0N23ULO5fo","146569971","0","7","CDC","CDCgov",,,,,,"1491997255703879681","qme","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/0N23ULO5fo",
"false","true","","https://pbs.twimg.com/profile_images/1071444445785022464/_P-yEkiy_normal.jpg","crawfish XRP","2285204179","CrawfishXrp","657","0","1491849512893267971","Sat Feb 12 14:39:25 +0000 2022","https://t.co/pLx5oWYTcL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/neptune_xrp/st…","https://x.com/neptune_xrp/status/1492226996071546881?s=20&t=pUT3JHJDaNet3PpDhrG_TA","8","31","https://t.co/pLx5oWYTcL","146569971","0","7","CDC","CDCgov",,,,,,"1492508646521061378","qme","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/pLx5oWYTcL",
"false","false","Educated Brat with a Degree who is a wanna be digital creator in the industry. I say what I want!! Who going to check me? 🙃😉 #Hbcugrad","https://pbs.twimg.com/profile_images/1635475435587813379/UW__fWsf_normal.jpg","Nola Darling.","95124554","CaniSlideNUrDMs","721","0","1491849512893267971","Wed Feb 16 14:55:49 +0000 2022","Y’all lying..",,,,,,,"pic.x.com/WWWmqPRhEz","https://x.com/CaniSlideNUrDMs/status/1493962323513511945/photo/1",,"Available",,,,,,,,,,,,,,,,,"1493962317217816588","22","45","16_1493962317217816588","16_1493962317217816588","https://pbs.twimg.com/tweet_video_thumb/FLuez-mWYAwJLRs.jpg",,,,,,,,,,,,,,,,,,,,,"210","220","210","fit","220","210","fit","220","210","fit","220","150","crop","150","animated_gif","https://t.co/WWWmqPRhEz","22","21","0","video/mp4","https://video.twimg.com/tweet_video/FLuez-mWYAwJLRs.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1493962323513511945","en","0",,,"22","21",,"1493962317217816588","https://pbs.twimg.com/tweet_video_thumb/FLuez-mWYAwJLRs.jpg","210","220","0","video/mp4","https://video.twimg.com/tweet_video/FLuez-mWYAwJLRs.mp4",,,,,,,"0","0","0","active","@CDCgov Y’all lying.. https://t.co/WWWmqPRhEz",
"false","false","","https://pbs.twimg.com/profile_images/1771349259473879040/1go9d4CT_normal.jpg","ditchbeatch","1435741416911773703","ditchbeatch","293","0","1491849512893267971","Fri Feb 11 01:59:36 +0000 2022","Quit spreading lies; your times up!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491955046329819136","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Quit spreading lies; your times up!!!",
"false","false","Save by the grace of king Jesus","https://pbs.twimg.com/profile_images/1450230170682527748/bYXWBsSW_normal.jpg","John 3:16","1450229921356427265","germanh42341755","505","0","1491849512893267971","Thu Feb 10 20:28:48 +0000 2022","You have no data numbers for backing up your Statement stop misleading stop playing games with our health. mRNA vaccines are not working against variants therefore our only option is turning to traditionally made vaccines clinically proven against all variants. Covaxin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","44783853","8","15","HHS","HHSGov","1491871797599518730","en","3",,,,,,,,,,,,,,,,,,,"0","0","1","active","@CDCgov @HHSGov You have no data numbers for backing up your Statement stop misleading stop playing games with our health. mRNA vaccines are not working against variants therefore our only option is turning to traditionally made vaccines clinically proven against all variants. Covaxin",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","steve cote","1486060977229471745","stevecote119","4","0","1491849512893267971","Thu Feb 10 22:17:57 +0000 2022","Absolute bald faced lie! Covid vaccines provide little ""if any"" protection from infection, even Bourla of Pfizer said so about his vaccine which is why they are developing a new one for release in March. Data from UK,Scotland, NSW, Isreal shows more vaccine makes cases go up.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491899264208830468","en","3",,,,,,,,,,,,,,,,,,,"0","2","0","active","@CDCgov Absolute bald faced lie! Covid vaccines provide little ""if any"" protection from infection, even Bourla of Pfizer said so about his vaccine which is why they are developing a new one for release in March. Data from UK,Scotland, NSW, Isreal shows more vaccine makes cases go up.",
"false","false","","https://pbs.twimg.com/profile_images/1313547920105500672/pZ2-bcd3_normal.jpg","thersimicus","1313547676001198083","eliezergarzon","29","0","1491849512893267971","Fri Feb 11 00:16:54 +0000 2022","",,,,,,,"pic.x.com/2XjL8MADYK","https://x.com/eliezergarzon/status/1491929201288658990/photo/1",,"Available",,,,,,,,,,,,,,,,,"1491929196221939733","8","31","3_1491929196221939733","3_1491929196221939733","https://pbs.twimg.com/media/FLRlswrXwBUc-uP.jpg","530","946","0","399","946","946","0","191","1078","946","0","125","1892","946","0","0","2048","946","0","0","2048","946","2048","fit","946","1200","fit","554","680","fit","314","150","crop","150","photo","https://t.co/2XjL8MADYK",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491929201288658990","qme","4","1491929196221939733","https://pbs.twimg.com/media/FLRlswrXwBUc-uP.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/2XjL8MADYK",
"false","false","DrenchedInFACTS","https://pbs.twimg.com/profile_images/1478930396469288961/8vE4ELES_normal.jpg","Drenched In FACTS","1478929755718049794","DrenchedInFACTS","9","0","1491849512893267971","Thu Feb 10 20:35:42 +0000 2022","There is NO way that is an accurate statement! That statement is most definitely an assumption, bias to the #CDC's position and attempt not maintain a positive reputation.","116","120","CDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1491873533525311495","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov There is NO way that is an accurate statement! That statement is most definitely an assumption, bias to the #CDC's position and attempt not maintain a positive reputation.",
"false","false","","https://pbs.twimg.com/profile_images/1488851647191306242/wR5C8wmO_normal.png","Kyle Mitri","1488851553721241604","KyleMitri","0","0","1491849512893267971","Fri Feb 11 07:45:08 +0000 2022","Not vaccinated and went through covid no problem. I now have natural immunity. Pretty funny really",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1492042001616977921","en","3",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Not vaccinated and went through covid no problem. I now have natural immunity. Pretty funny really",
"true","false","I like to solve problems and write code.

Disclaimer: This account is basically my id... 👀🤷‍♂️","https://pbs.twimg.com/profile_images/1186918309/PhotoChooser-ff6b2c97-daf1-4d76-b3f8-ec3aca5b82e4_normal.jpg","Mike Dennis 🏴","224825685","Korn1699","1951","0","1491849512893267971","Thu Feb 10 19:51:58 +0000 2022","https://t.co/G3pDPNkl6w",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"thescienceisin.com","http://thescienceisin.com","8","31","https://t.co/G3pDPNkl6w","146569971","0","7","CDC","CDCgov",,,,,,"1491862528216993792","qme","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/G3pDPNkl6w",
"false","false","I stand for freedom, family, and Jesus. Enough said.","https://pbs.twimg.com/profile_images/1491534618042023941/NENIDtGl_normal.jpg","James Hunter III","1491530143747166208","JamesHunterIII6","20","0","1491849512893267971","Fri Feb 11 08:46:35 +0000 2022","Why are all the educated people lying to us? Do your own research. Even if you only have a high school education, you still have the right to tell people you know more because you do your own research. The CDC is wrong and we truckers know the truth.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1492057463679500290","en","1",,,,,,,,,,,,,,,,,,,"0","4","0","active","@CDCgov Why are all the educated people lying to us? Do your own research. Even if you only have a high school education, you still have the right to tell people you know more because you do your own research. The CDC is wrong and we truckers know the truth.",
"false","false","","https://pbs.twimg.com/profile_images/1271324494842347521/7zKy8Dk7_normal.jpg","Nutwrecker","4841197037","nutwrecker","5","0","1491849512893267971","Fri Feb 11 05:41:50 +0000 2022","That’s so werid due to the fact 2 of my FULLY vaccinated friends came to my job, I wear a mask the whole time, yet all 3 of us tested positive for covid that weekend.

mmmmmmm……k…..",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1492010972550209538","en","2",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov That’s so werid due to the fact 2 of my FULLY vaccinated friends came to my job, I wear a mask the whole time, yet all 3 of us tested positive for covid that weekend.

mmmmmmm……k…..",
