"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","quotes","replies","retweets","status","text","views"
"false","true","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Finn Vom Schonwasser","881001114522529792","bmaez01","13","0","1462905695376920589","Fri Nov 26 23:59:23 +0000 2021","Biden/Harris Virus?",,,,,,,,,,"pic.x.com/WyEgU3rK14","https://x.com/bmaez01/status/1464383311766118402/photo/1",,"Available","1464383307643248645","28","51","3_1464383307643248645","3_1464383307643248645","https://pbs.twimg.com/media/FFKI3BMWYAUfnj-.jpg","630","1125","0","45","1125","1125","0","0","1283","1125","0","0","1603","802","279","0","1603","1125","0","0","1603","1125","1603","fit","1125","1200","fit","842","680","fit","477","150","crop","150","photo","https://t.co/WyEgU3rK14",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464383311766118402","eu","1","1464383307643248645","https://pbs.twimg.com/media/FFKI3BMWYAUfnj-.jpg",,,,,,,,,,,"0","1","0","active","@CDCgov Biden/Harris Virus? https://t.co/WyEgU3rK14",
"false","false","#naturalimmunity #fuckbiden #fucktwitter #fuckjack #fuckcensorship #beansmodebitch #fuckyou","https://pbs.twimg.com/profile_images/1396612533377802244/t0L66b-2_normal.jpg","Beans V2.0","1396591904683438083","madethis4rawV2","1","0","1462905695376920589","Fri Nov 26 18:20:18 +0000 2021","fuck you. suck my dick",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464297981402828800","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov fuck you. suck my dick",
"false","false","","https://pbs.twimg.com/profile_images/1399898727473688576/O_0xZaHU_normal.jpg","Mike","1381038615866843138","Mike99162601","9","0","1462905695376920589","Sat Nov 27 00:29:44 +0000 2021","Why are we still playing pretend? The shots didn't work. Admit it and move on.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464390952097923073","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Why are we still playing pretend? The shots didn't work. Admit it and move on.",
"false","false","","https://pbs.twimg.com/profile_images/2736788247/4f5b23c1213616641d500dbf742a5e24_normal.png","Christopher Hicks","67078884","ChrisEMT","47","0","1462905695376920589","Tue Nov 23 13:10:15 +0000 2021","And everyone over the age of 5 should be following common sense hygiene practices like handwashing and covering their mouths and noses to stop the spread of disease BEFORE getting any vaccine...  but more people than you think don't even wash their hands after bathroom use",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463132792053772300","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov And everyone over the age of 5 should be following common sense hygiene practices like handwashing and covering their mouths and noses to stop the spread of disease BEFORE getting any vaccine...  but more people than you think don't even wash their hands after bathroom use",
"false","false","Just tweeting and Seeing Updates on the censorship platform everyone seems to like","https://pbs.twimg.com/profile_images/1529491275086450693/o7OFRUpu_normal.jpg","HulaHooper","1438530439291932677","OomenWorld","30","0","1462905695376920589","Fri Nov 26 18:43:40 +0000 2021","Michigan is in red status - a Blue state.   

- not managed by deSantis. 
@JoeBiden  

- Joe's Covid strategy  
  At Work in Blue States",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","939091","82","91","Joe Biden","JoeBiden",,,,,,"1464303861372358662","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Michigan is in red status - a Blue state.   

- not managed by deSantis. 
@JoeBiden  

- Joe's Covid strategy  
  At Work in Blue States",
"false","false","God, thank you!","https://pbs.twimg.com/profile_images/1315158504215257091/udvaZBBH_normal.jpg","willie.liu","1315158404848001026","willieliu16","2","0","1462905695376920589","Tue Nov 23 03:50:16 +0000 2021","please make the Sinopharm/WIBP as an acceptable vaccine because people who took this vaccine can not travel to USA to meet their loved ones. Thank you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462991864198361094","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov please make the Sinopharm/WIBP as an acceptable vaccine because people who took this vaccine can not travel to USA to meet their loved ones. Thank you.",
"false","false","An Edison-type inventor, or system thinker from first principles.","https://pbs.twimg.com/profile_images/1364624890058444801/AohqnGzC_normal.jpg","Hengning Wu","1364619176040669188","HengningW","0","0","1462905695376920589","Mon Nov 29 19:30:08 +0000 2021","Countries with the worst performance against covid-19, including USA, all use flattening the curve strategy. The key problem is the flattening the curve strategy. The difference from strategy is over 1000 times in population death rate. Vaccination is a minor issue in comparison.",,,,,,,,,,"pic.x.com/vdFxfLtEym","https://x.com/HengningW/status/1465402716159721476/photo/1",,"Available","1465402425834151946","289","312","3_1465402425834151946","3_1465402425834151946","https://pbs.twimg.com/media/FFYnvgTXIAopDnP.jpg","379","676","0","381","676","676","0","232","771","676","0","185","1088","544","132","0","1088","676","0","0","1088","676","1088","fit","676","1088","fit","676","680","fit","423","150","crop","150","photo","https://t.co/vdFxfLtEym",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1465402716159721476","en","0","1465402425834151946","https://pbs.twimg.com/media/FFYnvgTXIAopDnP.jpg",,,,,,,,,,,"0","0","0","active","@CDCgov Countries with the worst performance against covid-19, including USA, all use flattening the curve strategy. The key problem is the flattening the curve strategy. The difference from strategy is over 1000 times in population death rate. Vaccination is a minor issue in comparison. https://t.co/vdFxfLtEym",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Laughable","1456379166127968266","Laughab13492285","0","0","1462905695376920589","Sun Nov 28 00:51:21 +0000 2021","No thanks. Caught covid. Nothing but loss of smell for a few weeks. Family of 7 in home didnt catch it from me either so explaim that? Also friends 18yr old son got the shot and organs stopped working within 2 weeks...I will pass on this Gene therapy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464758779455627266","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov No thanks. Caught covid. Nothing but loss of smell for a few weeks. Family of 7 in home didnt catch it from me either so explaim that? Also friends 18yr old son got the shot and organs stopped working within 2 weeks...I will pass on this Gene therapy.",
"false","false","I am a Single 45yr old male","https://pbs.twimg.com/profile_images/1463516727006752773/YaJ75fb1_normal.png","QuickSilver20061","1463516613689307139","QSilver20061","0","0","1462905695376920589","Fri Nov 26 15:21:57 +0000 2021","Why would anybody listen to you CDC because everyone is questioning your Shady work with this Covid crap and from the videos I've seen online,you guys certainly have a lot to answer for,especially the lies you have perpetrated in pushing government leaderships to push crap",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1464253098038218752","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov Why would anybody listen to you CDC because everyone is questioning your Shady work with this Covid crap and from the videos I've seen online,you guys certainly have a lot to answer for,especially the lies you have perpetrated in pushing government leaderships to push crap",
"false","false","Adventurous spontaneous fun loving bearded man","https://pbs.twimg.com/profile_images/1463512050135703553/aKd1nC5u_normal.jpg","Jonathan Oyer","1463511779883962372","OyerJonathan22","0","0","1462905695376920589","Thu Nov 25 18:16:15 +0000 2021","@CDCgov CDC =control, dismantle center. This whole COVID crap is a farce, and it’s all about the money and control. COVID is a flu so why is there a flu and COVID vaccine??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","146569971","8","15","CDC","CDCgov",,,,,,"1463934573604220937","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov @CDCgov CDC =control, dismantle center. This whole COVID crap is a farce, and it’s all about the money and control. COVID is a flu so why is there a flu and COVID vaccine??",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Johny Haji","1459680632716480513","JohnyHaji2","0","0","1462905695376920589","Tue Nov 23 04:39:55 +0000 2021","https://t.co/riN11Eanv9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rumble.com/vmr9qt-blue-st…","https://rumble.com/vmr9qt-blue-states-very-soon....html","8","31","https://t.co/riN11Eanv9","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463004360875544578","qme","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/riN11Eanv9",
"false","false","","https://pbs.twimg.com/profile_images/3510106755/b293c50db0a1516601a084b6db79f2d1_normal.jpeg","Mickell","341220368","Noleville2","166","0","1462905695376920589","Thu Nov 25 01:34:24 +0000 2021","You guys just push that shit on the young. You must have stock in those vaccine companies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1463682450274586629","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov You guys just push that shit on the young. You must have stock in those vaccine companies.",
"false","false","Devoted Mother and Wife. The truth isn’t that difficult to find if you desire to know it. 🇺🇸🇺🇸","https://pbs.twimg.com/profile_images/1461802649209167874/PKnFCYjb_normal.jpg","Mercy","1461802383047024643","MelodyRays","611","0","1462905695376920589","Mon Nov 22 23:31:15 +0000 2021","When will the 5,847,732,981,663rd booster be available?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1462926680100642820","en","0",,,,,,,,,,,,,"0","0","0","active","@CDCgov When will the 5,847,732,981,663rd booster be available?",
