"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/features/large/faces/0/h","entities/media/0/features/large/faces/0/w","entities/media/0/features/large/faces/0/x","entities/media/0/features/large/faces/0/y","entities/media/0/features/large/faces/1/h","entities/media/0/features/large/faces/1/w","entities/media/0/features/large/faces/1/x","entities/media/0/features/large/faces/1/y","entities/media/0/features/medium/faces/0/h","entities/media/0/features/medium/faces/0/w","entities/media/0/features/medium/faces/0/x","entities/media/0/features/medium/faces/0/y","entities/media/0/features/medium/faces/1/h","entities/media/0/features/medium/faces/1/w","entities/media/0/features/medium/faces/1/x","entities/media/0/features/medium/faces/1/y","entities/media/0/features/orig/faces/0/h","entities/media/0/features/orig/faces/0/w","entities/media/0/features/orig/faces/0/x","entities/media/0/features/orig/faces/0/y","entities/media/0/features/orig/faces/1/h","entities/media/0/features/orig/faces/1/w","entities/media/0/features/orig/faces/1/x","entities/media/0/features/orig/faces/1/y","entities/media/0/features/small/faces/0/h","entities/media/0/features/small/faces/0/w","entities/media/0/features/small/faces/0/x","entities/media/0/features/small/faces/0/y","entities/media/0/features/small/faces/1/h","entities/media/0/features/small/faces/1/w","entities/media/0/features/small/faces/1/x","entities/media/0/features/small/faces/1/y","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","","https://pbs.twimg.com/profile_images/1405209670331949056/_gB5LQRr_normal.jpg","suck my cock","1405209268312182790","WakkimMyles","8","0","1423346832730738691","Thu Aug 05 18:22:47 +0000 2021","SM-102 is more serious than the DV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423348776924819457","en","2",,,,,,,,,,,,,"United States","US","Putnam Valley, NY","https://api.twitter.com/1.1/geo/id/01c379eb6a787d0b.json","Putnam Valley","city","0","0","0","active","@CDCgov SM-102 is more serious than the DV",
"false","false","no time for PC","https://pbs.twimg.com/profile_images/1283950374156750854/QPMgYRkh_normal.jpg","Bluebirdisanass","1156767083109257216","bluebirdisanass","38","0","1423346832730738691","Fri Aug 06 13:19:53 +0000 2021","get 20 min sunlight eat healthy  and walk a few minutes a day you will be sick free btw I have never worn a mask till this day...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423634936406347781","en","2",,,,,,,,,,,,,"United States","US","Putnam Valley, NY","https://api.twitter.com/1.1/geo/id/01c379eb6a787d0b.json","Putnam Valley","city","0","0","0","active","@CDCgov get 20 min sunlight eat healthy  and walk a few minutes a day you will be sick free btw I have never worn a mask till this day...",
"false","true","Sharing solutions for a more natural lifestyle and nature-inspired wellness journey.","https://pbs.twimg.com/profile_images/1768232194013532160/PZBqSQco_normal.jpg","Bonnie Gannett","554823439","b_gannett","54","0","1423346832730738691","Fri Aug 06 11:42:43 +0000 2021","They call this the pandemic of the unvaxxed but the vaxxed are spreading this variant. A mom who is fully vaxxed has a 5 month old who tested positive and got it from vaxxed family they visited. This mom still believes in getting vaccinated for the symptoms to not be as severe.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423610484830482435","en","2",,,,,,,,,,,,,"United States","US","Putnam Valley, NY","https://api.twitter.com/1.1/geo/id/01c379eb6a787d0b.json","Putnam Valley","city","0","0","0","active","@CDCgov They call this the pandemic of the unvaxxed but the vaxxed are spreading this variant. A mom who is fully vaxxed has a 5 month old who tested positive and got it from vaxxed family they visited. This mom still believes in getting vaccinated for the symptoms to not be as severe.",
"false","false","New Account again. 🤔🤙🏼💙😎🇺🇸🏝From the 808/702.","https://pbs.twimg.com/profile_images/1422764566992146432/MiBY9nhA_normal.jpg","sam gooman","1422760618906447881","SamGooman","119","0","1423346832730738691","Thu Aug 05 18:37:21 +0000 2021","Yeah yeah yeah.  We have been hearing this same narrative for the past year and a half 🙄🙄🙄🙄🙄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423352441060220928","en","2",,,,,,,,,,,,,"United States","US","Putnam Valley, NY","https://api.twitter.com/1.1/geo/id/01c379eb6a787d0b.json","Putnam Valley","city","0","2","0","active","@CDCgov Yeah yeah yeah.  We have been hearing this same narrative for the past year and a half 🙄🙄🙄🙄🙄",
"false","false","","https://pbs.twimg.com/profile_images/438692263992901632/R0YHV7At_normal.jpeg","Sue Vendetti","295335252","SueVendetti","166","0","1423346832730738691","Fri Aug 06 17:30:21 +0000 2021","I’m vaccinated but if you are saying that it doesn’t work why bother getting vaccinated?  Too many mixed messages CDC. No trust",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423697969421897729","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","0","active","@CDCgov I’m vaccinated but if you are saying that it doesn’t work why bother getting vaccinated?  Too many mixed messages CDC. No trust",
"false","false","To whom who wishes to be Great must Serve","https://pbs.twimg.com/profile_images/1894306152147476480/MKldBkKB_normal.jpg","Jared Broach","1376149182017376257","JaredBroach","3","0","1423346832730738691","Fri Aug 06 11:38:25 +0000 2021","if the Delta is so more dangerous then why would THE CDC SAYS WE CAN WEAR NO MASK. If Vaccinated.Companies are making billions off of false hope and fear from those who ran to get the vaccine risking side effects and some died. Yet only to find out there were more strains!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423609403752828929","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","2","0","active","@CDCgov if the Delta is so more dangerous then why would THE CDC SAYS WE CAN WEAR NO MASK. If Vaccinated.Companies are making billions off of false hope and fear from those who ran to get the vaccine risking side effects and some died. Yet only to find out there were more strains!",
"false","false","","https://pbs.twimg.com/profile_images/1495514731058286599/iZk4PEn6_normal.jpg","Charleen Sadler","948129445235347457","CharleenSadler1","1","0","1423346832730738691","Fri Aug 06 08:58:09 +0000 2021","I thought this shit was going to be behind us! Did another mad scientist introduce a new strain?  Wtf!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423569071048646656","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","0","active","@CDCgov I thought this shit was going to be behind us! Did another mad scientist introduce a new strain?  Wtf!",
"false","false","","https://pbs.twimg.com/profile_images/1657611217408516096/BoHiFPUs_normal.jpg","DMedia","1292175718240092162","DMedia956","4","0","1423346832730738691","Thu Aug 05 19:08:22 +0000 2021","OMG “The Sky is Falling…again”",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423360247440289794","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","0","active","@CDCgov OMG “The Sky is Falling…again”",
"true","true","If anyone follows me with a blue checkmark I will 100% follow back...Let's make this money together","https://pbs.twimg.com/profile_images/1828232247834529792/do821pT2_normal.jpg","Kurt 🇺🇸","1401619357915025412","GulledgeKurt","3150","0","1423346832730738691","Thu Aug 05 23:02:41 +0000 2021","I call BS on the delta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423419216858918913","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","0","active","@CDCgov I call BS on the delta",
"false","true","I am dynamic, Retired Marine Aviator, #Bitcoin investor, #OTCtrader, #Cryptocurrency exchange developer, #Entrepreneur, #Venturecapitalist, #ITsecurity, and AI.","https://pbs.twimg.com/profile_images/1140726571600359424/MNI8RSKn_normal.jpg","Jeffrey A. Williams","1140725219050577922","JeffreyAWillia4","3567","0","1423346832730738691","Thu Aug 05 19:12:50 +0000 2021","Do you two understand this, @GovAbbott and @GovRonDeSantis ?  Follow it please!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","56941704","36","46","Greg Abbott","GovAbbott","1058807868","51","66","Ron DeSantis","GovRonDeSantis","1423361370666459138","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","0","active","@CDCgov Do you two understand this, @GovAbbott and @GovRonDeSantis ?  Follow it please!",
"false","false","can I have my own opinion, or I can only agree with you?","https://pbs.twimg.com/profile_images/1390484044715016194/SvAGbPjO_normal.jpg","Afj View","2927331680","afjlee","19","0","1423346832730738691","Thu Aug 05 18:39:47 +0000 2021","Next one is Gamma?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423353056494825475","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","2","0","active","@CDCgov Next one is Gamma?",
"true","false","San Diego based,  from Downriver Detroit. Politics, craft beer, real estate and telecom. More conservative but technically an ""ideological moderate"".","https://pbs.twimg.com/profile_images/1648160113675624448/9J4KAMb8_normal.jpg","Greg Scott","15308621","gregsandiego","1602","0","1423346832730738691","Sat Aug 07 16:00:29 +0000 2021","The replies to this CDC advisory give a nice snapshot of the miscellaneous conspiracies and mistrust.

Go with the vaccine IMHO.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1424037742556508169","en","0",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","1","active","@CDCgov The replies to this CDC advisory give a nice snapshot of the miscellaneous conspiracies and mistrust.

Go with the vaccine IMHO.",
"false","false","","https://pbs.twimg.com/profile_images/1065316380260663300/-nVdZnFJ_normal.jpg","Supremo","3426261166","IcHiBaNnOoB","87","0","1423346832730738691","Fri Aug 06 00:37:02 +0000 2021","https://t.co/EqKB8jqu6n",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"fos-sa.org/2021/07/29/pfi…","https://fos-sa.org/2021/07/29/pfizer-whistleblower-karen-kingston-vaccine-ingredients/","8","31","https://t.co/EqKB8jqu6n","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423442958259478529","qme","0",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","1","active","@CDCgov https://t.co/EqKB8jqu6n",
"false","false","","https://pbs.twimg.com/profile_images/1916220133011275776/Hw6Zp10w_normal.png","JustRead","57778956","jockey4books","593","0","1423346832730738691","Fri Aug 06 13:16:41 +0000 2021","Why is the CDC working from home, but it's ok for young children to go to school?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","824326864407822336","8","16","AltFDA","alt_fda",,,,,,"1423634133641748481","en","2",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","1","0","active","@CDCgov @alt_fda Why is the CDC working from home, but it's ok for young children to go to school?",
"false","false","Nothing's True, Everthings Permitted","https://pbs.twimg.com/profile_images/1503057850171641863/HarNqfqj_normal.jpg","Brandon","1346956450212548611","1RecklessNative","3","0","1423346832730738691","Fri Aug 06 12:26:54 +0000 2021","Maaannn, just release all the OTHER deadlier viruses...we are in the day of what @methodman was rapping about on Judgement Day. fear and confusion beings the chaos for a new world order!!! Only the strong can survive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov","39635217","89","99","methodman","methodman",,,,,,"1423621604286861312","en","1",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","0","active","@CDCgov Maaannn, just release all the OTHER deadlier viruses...we are in the day of what @methodman was rapping about on Judgement Day. fear and confusion beings the chaos for a new world order!!! Only the strong can survive",
"false","false","Life is like riding a bicycle. To keep your balance, you must keep moving. 
Smile - it keeps people wondering what you're up to","https://pbs.twimg.com/profile_images/378800000138997013/d47c29fce9d0a873e1bc98282c7f8d0e_normal.jpeg","Nanom55","253811845","CRJ_Girl_55","54","0","1423346832730738691","Thu Aug 05 21:02:09 +0000 2021","No you shouldn't get vaccinated as soon as, possible... How about 2 people i know got covid and they were fully vaccinated but the one that weren't vaccinated did not get covid yet.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423388881152614400","en","1",,,,,,,,,,,,,"United States","US","Georgia, USA","https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","admin","0","0","0","active","@CDCgov No you shouldn't get vaccinated as soon as, possible... How about 2 people i know got covid and they were fully vaccinated but the one that weren't vaccinated did not get covid yet.",
"false","true","Conservative• animal lover•MAGA• veteran• Coffee lover•Latin•NRA•courier• fathers rights•fighting narcissism• NARC survivor•","https://pbs.twimg.com/profile_images/1360974382181588992/puNs2e00_normal.jpg","SuperiorTransporter","1242562581513953280","SuperiorTransp4","73","0","1423346832730738691","Thu Aug 05 18:31:50 +0000 2021","Ok but the mortality rate in children 0-17 has not changed correct?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423351054859751427","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Ok but the mortality rate in children 0-17 has not changed correct?",
"false","false","associate's degree in business
cosmetology educator DON'T REQUEST TO CHAT WITH ANYONE","https://pbs.twimg.com/profile_images/1224814649587224577/uBiUs3oh_normal.jpg","Linda Girimonte","983667440721760256","linda_girimonte","67","0","1423346832730738691","Thu Aug 05 18:52:32 +0000 2021","🙄🙄🙄🙄🙄🙄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423356261505060866","qme","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov 🙄🙄🙄🙄🙄🙄",
"false","false","","https://pbs.twimg.com/profile_images/851083300466765825/5mVdBE_Q_normal.jpg","kathy mccabe","26299310","buck54","130","0","1423346832730738691","Thu Aug 05 18:57:07 +0000 2021","no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423357416691970050","und","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov no",
"false","false","Impacting Lives Through Literacy 
#queenofkidslit 
                                              Master P Reviews Ep 41","https://pbs.twimg.com/profile_images/1226666110185017345/VGbxV-S1_normal.jpg","Eye Heart Teaching","625214450","EyeHeartteach","480","0","1423346832730738691","Fri Aug 06 03:11:54 +0000 2021","Mask up! https://t.co/3fk1kRcsqg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"amazon.com/dp/B08DSYPDK4/…","https://www.amazon.com/dp/B08DSYPDK4/ref=cm_sw_r_tw_dp_82WDS4MGA98YSZFPVEC0","17","40","https://t.co/3fk1kRcsqg","146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423481933238087686","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Mask up! https://t.co/3fk1kRcsqg",
"false","true","Loves travel, animals, books and movies.
#Resistance #Theresistance","https://pbs.twimg.com/profile_images/1366962081791168514/hp0v5z-2_normal.jpg","Dave Matt","558818756","davematt88","58088","0","1423346832730738691","Fri Aug 06 08:59:02 +0000 2021","Why are you fighting the release of a booster? We need one.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423569293963321345","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Why are you fighting the release of a booster? We need one.",
"false","true","Wife, Mom, Daughter, Friend ❤️💖#LucasBouchard☕️ ⚡️#HarryPotter & Disney fanatic #hpohio ⭐️Musical enthusiast. Cat person. Book lover. Always Extra","https://pbs.twimg.com/profile_images/1500580700793233413/jeM8dr8C_normal.jpg","JustJenny 🐱🍷💖🦄🧙🏻","138655031","GryffindorJenny","797","0","1423346832730738691","Fri Aug 06 12:45:00 +0000 2021","The mask recommendation clearly should not have been removed. We were all wearing them, but now everyone is out of the habit, including myself.
It’s easy to continue a practice - it’s more challenging to restart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423626156448825345","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov The mask recommendation clearly should not have been removed. We were all wearing them, but now everyone is out of the habit, including myself.
It’s easy to continue a practice - it’s more challenging to restart",
"false","false","Dedicated to building greener, healthier, more connected and resilient communities for ALL. Opinions expressed are my own. @LisaMars on Bluesky Social 🦋","https://pbs.twimg.com/profile_images/1238173917640089600/SWC8OQXp_normal.jpg","Lisa Marshall (she/her)","4871087776","LisaMEarthMama","1154","0","1423346832730738691","Fri Aug 06 01:59:23 +0000 2021","This guidance is far too late! The mask mandate should never have been lifted in the first place. Public health fail! 😷😷😷",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423463682663723013","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov This guidance is far too late! The mask mandate should never have been lifted in the first place. Public health fail! 😷😷😷",
"false","true","Crypto enthusiast. Anything outdoors. Tarteria... Save America...
🚶‍♂️🛴🎿🚲🚵‍♀️👨‍💻🏌️‍♂️🏊‍♂️🙏🦮🍻🍶","https://pbs.twimg.com/profile_images/1273722093990019074/USIiZv7R_normal.jpg",":Perry","160421561","perrybonner","253","0","1423346832730738691","Fri Aug 06 19:50:37 +0000 2021","Yeah show me the isolation of C19 and Variants then maybe I will believe you... Vax is 99 percent graphene oxide...why? And if 99 percent survival rate and therapeutics why the need for a jab? Adverse reactions are more then all vax combined so shouldn't it be stopped?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423733267572961285","en","1",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Yeah show me the isolation of C19 and Variants then maybe I will believe you... Vax is 99 percent graphene oxide...why? And if 99 percent survival rate and therapeutics why the need for a jab? Adverse reactions are more then all vax combined so shouldn't it be stopped?",
"false","false","Living the good life with jewelry, collectibles and more.","https://pbs.twimg.com/profile_images/643190554457538560/h1lcyN5l_normal.jpg","Antonio & Frankie","3553718414","Jehnamar","814","0","1423346832730738691","Thu Aug 05 19:38:00 +0000 2021","? Are the symptoms for both the Delta and Lambda versions of the strain the same as the original set - fever, loss of taste/smell, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423367704187187200","en","1",,,,,,,,,,,,,,,,,,,"0","2","0","active","@CDCgov ? Are the symptoms for both the Delta and Lambda versions of the strain the same as the original set - fever, loss of taste/smell, etc.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Raymond Neal","823241508711202816","RaymondNeal18","2","0","1423346832730738691","Fri Aug 06 12:27:01 +0000 2021","Everyone might as well get vaccinated because if anyone think the government out to get them it would not be hard when everyone need water to live they can put it in the water",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423621633109942276","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Everyone might as well get vaccinated because if anyone think the government out to get them it would not be hard when everyone need water to live they can put it in the water",
"false","true","","https://pbs.twimg.com/profile_images/1369808982601306114/bsQbqzLc_normal.jpg","Dee12flythe","1369808673342636032","dee12flythe","1","0","1423346832730738691","Fri Aug 06 11:51:49 +0000 2021","When will these vaccines be FDA approved?  Why is there a waiver?  Why is this WAIVER so hush hush?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,,,,,,"1423612775700520963","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov When will these vaccines be FDA approved?  Why is there a waiver?  Why is this WAIVER so hush hush?",
