row_id,cdc_post_id,created_at,comment_id,lang,text,period
877,1606367310792499201,Fri Dec 23 21:20:21 +0000 2022,1606399334438023168,en,@CDCgov Fuck off,period_3
878,1606367310792499201,Sat Dec 24 03:52:03 +0000 2022,1606497910522363904,en,@CDCgov Blow a goat.,period_3
879,1606367310792499201,Sat Dec 24 00:31:43 +0000 2022,1606447492962439169,en,@CDCgov Vaccine is not doing well. Don't get the vaccine. It's for your own good.,period_3
880,1606367310792499201,Sun Dec 25 14:37:28 +0000 2022,1607022720465920000,en,@CDCgov Never have I ever gotten the flu vaccine and definitely would not get it now.,period_3
881,1606367310792499201,Wed Dec 28 14:49:04 +0000 2022,1608112806297042947,en,@CDCgov I just dropped dead from it and woke up almost 4 days later. And I  mean dead.,period_3
883,1606367310792499201,Sat Dec 24 01:19:45 +0000 2022,1606459580460199939,en,@CDCgov 100% cringe.,period_3
884,1606367310792499201,Fri Dec 23 22:38:10 +0000 2022,1606418917081088000,en,@CDCgov You lost my trust and the trust of millions of Americans when you lied about the COVID jabs that are neither safe nor effective. Never again. You are liars.,period_3
885,1606367310792499201,Sat Dec 24 08:44:32 +0000 2022,1606571516422139905,en,@CDCgov In the years 2020 2021 the flu number were way down and almost nonexistent.  I believe your management of resources have created more flu problems this year.,period_3
891,1606367310792499201,Sat Dec 24 01:26:56 +0000 2022,1606461387701616640,en,@CDCgov Stop memeing. Just stop.,period_3
892,1606367310792499201,Fri Dec 23 21:40:38 +0000 2022,1606404437341347848,en,@CDCgov CDC meme-lord,period_3
893,1606367310792499201,Sun Dec 25 03:16:25 +0000 2022,1606851330479427587,en,"@CDCgov Terrible Meme. Yes, the flu can be bad &amp; so can the shot...which U don't bother to mention. People get the flu shot &amp; still catch the flu. Another vac I think doesn't work. At the least give people honest data about flu shot,not the PharmaData,so they can make informed decision.",period_3
894,1606367310792499201,Wed Dec 28 21:14:29 +0000 2022,1608209796582506497,en,"@CDCgov Sugar is also good,",period_3
895,1606367310792499201,Sat Dec 24 01:35:18 +0000 2022,1606463494312046592,en,"@CDCgov So are Paying Drake , or is he going to make a song about it for manipulation",period_3
897,1606367310792499201,Sat Dec 24 05:57:12 +0000 2022,1606529403995185152,en,@CDCgov All Lies. CDC needs to eliminated.  That's the first thing to go. Nothing but a propaganda machine.,period_3
898,1606367310792499201,Fri Dec 23 21:48:14 +0000 2022,1606406351739133964,en,"@CDCgov If only you took this job seriously @CDCDirector…

Vaccines ONLY approach does protect lives…

…But it sure does line the pockets of your colleagues!

#BringBackMaskMandates",period_3
901,1606367310792499201,Sat Dec 24 17:47:28 +0000 2022,1606708149163114496,en,@CDCgov No thanks.,period_3
903,1606367310792499201,Sat Dec 24 05:42:50 +0000 2022,1606525787540176896,en,@CDCgov Lol you are pathetic,period_3
904,1606367310792499201,Sat Dec 24 11:37:37 +0000 2022,1606615072247259136,en,@CDCgov Posting old meme formats because you think you're relating to gen Z,period_3
905,1533906075195424774,Mon Jun 06 23:24:30 +0000 2022,1533953005187436544,en,@CDCgov How many people have died from the vaccine? Just curious.,period_3
906,1533906075195424774,Mon Jun 06 21:11:04 +0000 2022,1533919427170820099,en,@CDCgov No more trust in Corporate Gov’t agencies,period_3
908,1533906075195424774,Tue Jun 07 02:12:44 +0000 2022,1533995343981031424,en,"@CDCgov The Vaccine Only approach has failed. Vaccines are great but we need more to defeat #covid19: ventilated buildings, clean indoor air, free N95 respirators. Education on how #COVIDisAirborne. 

We need a leader like @joaquinlife in Congress. His plan:

https://t.co/zpMgtAVS1Y",period_3
909,1533906075195424774,Tue Jun 07 04:03:19 +0000 2022,1534023172013445120,en,"@CDCgov How bout pure bloods, how many are there?",period_3
910,1533906075195424774,Mon Jun 06 22:11:26 +0000 2022,1533934617761402882,en,@CDCgov Yet fully vaccinated American citizens have to provide a negative test prior to re-entering  the US by plane.,period_3
911,1533906075195424774,Tue Jun 07 02:03:52 +0000 2022,1533993112598548483,en,"@CDCgov Don’t, it’s a crappy mispromoted product. https://t.co/p7XtJnO388",period_3
912,1533906075195424774,Tue Jun 07 00:08:26 +0000 2022,1533964059334287360,en,@CDCgov No thanks,period_3
914,1533906075195424774,Tue Jun 07 14:17:08 +0000 2022,1534177641540079616,en,@CDCgov Hilarious! What a joke,period_3
915,1533906075195424774,Mon Jun 06 21:00:09 +0000 2022,1533916679943733251,en,@CDCgov Maybe it’s time to scrap testing from international flights,period_3
916,1533906075195424774,Tue Jun 07 07:36:56 +0000 2022,1534076930516955136,en,"@CDCgov Fully vaccinated needs to include one Booster
&amp; a 2nd Booster needs to become avail everyone 
My tenant who is ""fully"" vaccinated just recovered from her 2nd case of Covid. She works in a grocery store, those doing essential work need Boosters &amp; should B encouraged 2 #WearAMask",period_3
917,1533906075195424774,Tue Jun 07 15:47:18 +0000 2022,1534200334410821634,en,@CDCgov How ppl got the shot and still went to hospital with covid ? Im guessing you wont show that data ...,period_3
918,1533906075195424774,Tue Jun 07 23:59:30 +0000 2022,1534324202047623168,en,@CDCgov Wow! 258.8 million vaccines! So how much profit has Pfizer made to date?,period_3
919,1533906075195424774,Sun Jul 31 17:39:20 +0000 2022,1553797473054982147,en,"@CDCgov There's been over 750k deaths in the US alone. From
The
Vaccine",period_3
920,1533906075195424774,Mon Aug 08 09:12:35 +0000 2022,1556569047029915648,en,"@CDCgov Too bad it doesn't immunize. I guess cuz it's not a vaccine. Oh wait, CDC changed definition of ""vaccine"" to incorporate it. So clever! (they think)",period_3
921,1533906075195424774,Tue Jun 07 13:52:22 +0000 2022,1534171411220135936,en,"@CDCgov I consider fully vaccinated as 2 shots and 2 boosters, having the most you can get at this time. It's worked for us!",period_3
922,1533906075195424774,Sat Jun 11 01:19:34 +0000 2022,1535431515466870786,en,@CDCgov Notice how our ancestors lived longer than we do? They didn't have the cdc and the who killing them,period_3
924,1533906075195424774,Tue Jun 07 01:52:18 +0000 2022,1533990198178041861,en,@CDCgov I'm fully from the lats super flu  I doint have get nomore flu shots,period_3
925,1533906075195424774,Tue Jul 12 00:30:45 +0000 2022,1546653253189832704,en,@CDCgov And yet no one is protected … lol,period_3
926,1533906075195424774,Mon Jun 06 20:29:32 +0000 2022,1533908971588812800,en,@CDCgov Don’t let this distract you,period_3
927,1533906075195424774,Tue Jun 28 00:00:22 +0000 2022,1541572175878029313,en,@CDCgov THIS HONESTLY DOESN'T MATTER!! I'M FULLY VAXED AND BOOSTED AND YET HERE I AM RIGHT NOW WITH FREAKIN COVID!! #BS,period_3
928,1533906075195424774,Tue Jun 07 04:50:07 +0000 2022,1534034949980004359,en,@CDCgov We still can’t #ImmunizeUnder5s and then there is #LongCovid. Bring back #maskmandates!,period_3
930,1533906075195424774,Thu Jun 09 01:31:42 +0000 2022,1534709789627801600,en,@CDCgov Get bent🖕,period_3
931,1533906075195424774,Tue Jun 07 14:49:04 +0000 2022,1534185679428947968,en,"@CDCgov Thanks, I am very morbed now.",period_3
932,1533906075195424774,Wed Jun 08 03:23:32 +0000 2022,1534375546833993733,en,"@CDCgov fully vaccinated...2 orig shots, 2 boosters...YES !",period_3
934,1533906075195424774,Sun Jul 17 14:38:39 +0000 2022,1548678573053067267,en,@CDCgov When can people under 50 get their 2nd booster?,period_3
935,1533906075195424774,Tue Jul 12 04:00:57 +0000 2022,1546706152070725632,en,@CDCgov Where can I find locations for therapeutics? Oh wait . . .,period_3
936,1533906075195424774,Thu Jun 09 02:16:51 +0000 2022,1534721152853196800,en,"@CDCgov When will the @CDCgov address the sudden and large events of young, healthy athletes and children dropping dead on fields and developing myocarditis?",period_3
938,1533906075195424774,Tue Jun 07 08:08:43 +0000 2022,1534084927582396416,en,@CDCgov Cum fornite play,period_3
939,1533906075195424774,Mon Aug 01 02:00:39 +0000 2022,1553923633843785729,en,@CDCgov Rely on your immune system!,period_3
940,1533906075195424774,Tue Jun 14 01:41:17 +0000 2022,1536524144568848384,en,@CDCgov Lies lies and more lies.,period_3
942,1533906075195424774,Mon Jul 11 12:14:20 +0000 2022,1546467926756179969,en,@CDCgov How about posting some numbers on what covid is currently doing in michigan,period_3
943,1533906075195424774,Mon Jun 06 20:45:22 +0000 2022,1533912958300041216,en,@CDCgov @CDCemergency I love covid and monkey pox !! Let’s go!!,period_3
944,1533906075195424774,Tue Jul 12 02:40:35 +0000 2022,1546685927824756739,en,"@CDCgov You consider the 15M #JandJ recipients of those 221.5M ""fully vaccinated"" for your statistics, despite knowing this is not *actually* the case don't you? AND you continue to ignore their ^NOT protected status^.. don't you?",period_3
946,1533906075195424774,Tue Jun 07 09:41:35 +0000 2022,1534108298655539200,en,@CDCgov Problem you have if these were done over 8 monthd ago and thry have no boosters..they have zero in there system as vaccine is good for 8 months as oer science and Pfozer Moderna,period_3
950,1533906075195424774,Sun Jul 24 18:08:18 +0000 2022,1551268046148435968,en,"@CDCgov The roughly 1/3 of adults who are NOT fully vaccinated are selfish cowards who are depending on the rest of US population to develop enough ""herd immunity"" to keep them safe.

They should all be collected into some large metropolitan area where they can only infect each other! https://t.co/Ioci46labW",period_3
951,1533906075195424774,Fri Jun 10 17:57:25 +0000 2022,1535320243161051136,en,@CDCgov Sheep!,period_3
952,1533906075195424774,Tue Jul 12 00:33:51 +0000 2022,1546654033657602050,en,"@CDCgov .... and you've switched to reporting numbers weekly instead of daily, going into a surge with double the rates.",period_3
954,1533906075195424774,Wed Jun 08 01:35:11 +0000 2022,1534348279709933568,en,"@CDCgov CDC=ROTTEN, SICK, CORRUPRT INDIVIDUALS!",period_3
955,1533906075195424774,Sun Jul 24 10:35:12 +0000 2022,1551154021829787648,en,"@CDCgov Yes, and I was bullied into it, but never again",period_3
956,1533906075195424774,Wed Jul 20 18:02:57 +0000 2022,1549817149987831808,en,@CDCgov FUlly vaccinated people..well so far That's how many people are going to die,period_3
957,1533906075195424774,Sun Jun 12 22:13:45 +0000 2022,1536109527162007554,en,"@CDCgov No availability of booster dose in bardoli,gujarat. I have not taken .thanks",period_3
958,1533906075195424774,Tue Jun 07 12:47:35 +0000 2022,1534155106064732160,en,@CDCgov Only idiot can go for vaccine,period_3
959,1533906075195424774,Tue Jun 07 03:08:05 +0000 2022,1534009273579188224,en,"@CDCgov LIES , YOU WILL FAIL",period_3
960,1533906075195424774,Thu Jun 09 16:35:07 +0000 2022,1534937141821808642,en,"@CDCgov Be aware, My daughter was diagnosed with Covid a week ago, we went to visit her, I left my wallet in the Enterprise rent-a-car. It was not fully cleaned but was sent out the same day. Be safe, these companies don't care about your family....😭",period_3
961,1533906075195424774,Fri Jun 10 21:58:40 +0000 2022,1535380955988385793,en,@CDCgov if you dont have AT LEAST one booster (or didnt get your shots within the last -6 months) YOU ARE NOT FULLY VACCINATED,period_3
962,1533906075195424774,Tue Jun 07 13:08:15 +0000 2022,1534160307723059204,en,@CDCgov Nice try.,period_3
964,1533906075195424774,Tue Jun 07 12:14:48 +0000 2022,1534146857361821697,en,@CDCgov Its NOT a Vaccine is EAU big difference. It was never tested oh yes it was on the people but NEVER TESTED in a Lab.,period_3
966,1533906075195424774,Wed Jul 20 01:43:00 +0000 2022,1549570539244556289,en,@CDCgov Lots of naive ppl out there.  And you lie all the time...so nobody believes your stats.  No intelligent ppl I've ever met has had even one dose.,period_3
967,1533906075195424774,Wed Jul 20 01:42:11 +0000 2022,1549570330326433793,en,"@CDCgov I don't go w/ the ""herd""--has served me well.  Nobody even believes your stats.",period_3
968,1533906075195424774,Mon Jun 06 20:42:31 +0000 2022,1533912240218324996,en,@CDCgov Clearly people are no longer buying what you're selling. The US has just destroyed 82 million doses of the vaccine. Why? Because nobody wants it. Those who wanted it already got it. Get it through your thick skull's. #idots,period_3
969,1533906075195424774,Tue Jun 07 04:49:41 +0000 2022,1534034840324038657,en,@CDCgov Why are you leaving out the adverse events....wonder why so many didn't return for full vaccination and over 50% never came back for a booster...,period_3
970,1533906075195424774,Tue Jun 07 11:22:15 +0000 2022,1534133632746528769,en,@CDCgov Thanks for making us the laughingstock of the world. While everyone else has dropped their Covid protocols you continue on with antiquated non-scientific protocols. Namely testing to return from international travel. You're  kind of special aren't you😏,period_3
971,1533906075195424774,Mon Jun 06 20:20:54 +0000 2022,1533906802026291200,en,@CDCgov Lies and embarrassment.,period_3
972,1533906075195424774,Tue Jun 07 03:30:57 +0000 2022,1534015027585265669,en,@CDCgov 221 million people got covid right after thier vaccines 😅🤣😂,period_3
973,1533906075195424774,Mon Jun 06 23:59:43 +0000 2022,1533961867592355840,en,@CDCgov Any connection to 'Sudden adult death syndrome' that's currently trending? Asking for a friend,period_3
974,1533906075195424774,Tue Jun 07 10:27:35 +0000 2022,1534119873906876416,en,@CDCgov Please post the Vaers data. The vaccine is deadly.,period_3
976,1533906075195424774,Tue Jun 07 00:07:03 +0000 2022,1533963713081917440,en,@CDCgov Stop this vaccine madness.  big pharma,period_3
978,1533906075195424774,Sat Jun 11 02:30:24 +0000 2022,1535449337706299392,en,@CDCgov Fully vaccinated seem to catch Covid more than those who are not vaccinated. Just stay in your safe place while us normal folks live on. https://t.co/MbXFqgMHKX,period_3
979,1533906075195424774,Tue Jun 07 14:22:16 +0000 2022,1534178934375428096,en,@CDCgov @CDCemergency Stop with the poison! And giving people a virus so the numbers can climb up again! And stop the BS about masks that don’t work!!!! Not gonna comply!,period_3
980,1533906075195424774,Tue Jun 07 04:14:13 +0000 2022,1534025913603698688,en,@CDCgov @FUTURENEWS2020 So I had Covid OG. Then later Got vaxed and then got omicron.  I think I’m good with the “boosters”,period_3
981,1533906075195424774,Tue Jun 07 02:34:29 +0000 2022,1534000815018418176,en,"@CDCgov Don’t be stupid, wear a mask!",period_3
982,1533906075195424774,Tue Jun 07 01:22:02 +0000 2022,1533982581166940162,en,@CDCgov The new strain is nothing.  Most people barely know they have it.  Just trying to scare people again.  I got vaccinated last year but will never ever do it again.,period_3
984,1533906075195424774,Wed Jun 29 12:29:12 +0000 2022,1542123012174004224,en,"@CDCgov My kids don’t need it, we just had COVID, just fevers and it passed. 👍🇺🇸 #NoVaccine",period_3
985,1533906075195424774,Tue Aug 16 21:58:08 +0000 2022,1559660809461964800,en,"@CDCgov Be honest of those 258.8 million who got covid anyway or something worse, and died? https://t.co/D91TYhq63e",period_3
986,1533906075195424774,Tue Jun 07 12:58:33 +0000 2022,1534157866369703938,en,"@CDCgov Hmm..., 1s time around it was 2 shots now we are up to a 4th booster. If it didn't work the 1st time, or the 3 boosters, doesn't that tell you something? You are not stopping a respiratory virus anymore than you're stopping the flu. You are some kind of special aren't you #idiots",period_3
987,1533906075195424774,Tue Jun 07 02:53:44 +0000 2022,1534005658403475456,en,@CDCgov you should be panic. you lose war against freedom.,period_3
988,1533906075195424774,Tue Jun 07 01:01:25 +0000 2022,1533977396667469825,en,@CDCgov your stupoiud and ugly and eat your moms asshole,period_3
989,1533906075195424774,Tue Jun 07 11:48:32 +0000 2022,1534140245603672065,en,@CDCgov China hide the truth and spread the virus since 2019,period_3
990,1533906075195424774,Tue Jun 07 00:45:27 +0000 2022,1533973375181283330,en,"@CDCgov Noone wants that toxin, the defence is already in us through exposure. Stop trying to kill off population. We are not falling for your **** anymore..",period_3
991,1533906075195424774,Tue Aug 09 15:16:09 +0000 2022,1557022932748193794,en,@CDCgov The death drug,period_3
992,1533906075195424774,Sat Jun 11 19:38:02 +0000 2022,1535707952039985152,en,@CDCgov What are you going to do about the ZERO liability for hospitals if you catch #COVID19 because they switch out your N95 for a Chinese #PennyMask and refuse to sanitize the air? I now have Asthma and heart damage. YOUR FAILURE to promote the basics of aerolized disease transmission,period_3
993,1533906075195424774,Thu Jun 09 20:20:41 +0000 2022,1534993909742551044,en,@CDCgov 85 million cases of COVID. What's the overlap with fully vaccinated? The pandemic is over? Herd immunity?,period_3
995,1533906075195424774,Wed Jun 08 01:26:57 +0000 2022,1534346209464406016,en,"@CDCgov For the first time, Stan Thomas shares the story of how his wife, Monica Melkonian, died from vaccine-induced immune thrombotic thrombocytopenia, a rare side effect
https://t.co/dBN1xbWonH",period_3
996,1533906075195424774,Fri Jul 22 00:28:54 +0000 2022,1550276663795122177,en,@CDCgov You mean over 103.9 million people are fully vaccinated?,period_3
997,1533906075195424774,Sun Jul 17 23:30:46 +0000 2022,1548812486232707073,en,@CDCgov You lost ALL credibility at this point.  How long until your covered up mess is out in the open.  What will your excuse be to the families?  Those who know can't sleep.   I bet you know.,period_3
998,1533906075195424774,Tue Aug 16 01:58:26 +0000 2022,1559358893297487874,en,@CDCgov And yet it doesn't work.,period_3
999,1533906075195424774,Tue Jun 07 03:42:07 +0000 2022,1534017834484961280,en,@CDCgov Bunch of https://t.co/NiUEEUElYw,period_3
1000,1533906075195424774,Sat Jun 11 02:27:46 +0000 2022,1535448678256652288,en,"@CDCgov CDC, the you're an unreliable source of statistical information; you're a partisan arm of the Dem party, used to influence the advanced of leftists political agendas.",period_3
1001,1533906075195424774,Sun Jun 12 03:10:57 +0000 2022,1535821930179207169,en,@CDCgov Shut up y’all don’t know what dose do what. Now y’all just making up stuff now,period_3
1002,1533906075195424774,Tue Aug 02 13:41:02 +0000 2022,1554462280196452354,en,"@CDCgov POSSIBLE THE REASON THE NUMBERS WENT DOWN IS BECAUSE SOME NOW HAVE CANCER FROM THE VAXXES OR BOOSTERS AND THEY ARE EITHER TOO SICK TO GET THEM (AS IN A FAMILY MEMBER OF MINE) OR THEY ARE DEAD AND CANT GET THEM. PS, I DONT BELIEVE YOUR NUMBERS!! VAERS UNDER REPORTED!",period_3
1003,1533906075195424774,Tue Jun 07 13:49:05 +0000 2022,1534170585198108673,en,@CDCgov The Covid vaccines have done a tremendous job at slowing the spread.,period_3
1006,1533906075195424774,Wed Aug 03 01:58:12 +0000 2022,1554647794228543490,en,"@CDCgov What exactly is fully vaccinated?
2 jab 3rd jab or not until it is determined  a 4th and 5th are needed? How exactly does fully vaccinated change?",period_3
1007,1533906075195424774,Tue Aug 09 00:11:36 +0000 2022,1556795294666223616,en,@CDCgov Lies. Lies. Lies. But twitter aholes won't report them for misinformation.,period_3
1008,1533906075195424774,Tue Jun 14 03:14:55 +0000 2022,1536547707237588997,en,@CDCgov How many died from the vaccine?,period_3
1009,1533906075195424774,Wed Aug 17 15:38:40 +0000 2022,1559927699149189120,en,"@CDCgov Americans are finally paying attention; imagine thinking we'll ever trust you again.  🤡
https://t.co/kihBG7CFhq",period_3
1011,1569355240100569089,Mon Sep 12 16:21:12 +0000 2022,1569360487070203905,en,"@CDCgov Fewer than 750 School Aged children have died with COVID19 in the USA.

That's less than 0.1% of the total C19 deaths in the USA.

It's 0.07% of the total.

Only 2% of the deaths for children this age were COVID related.

Over 30,000 school aged kids died from other causes. https://t.co/hwhkWDySQP",period_3
1012,1569355240100569089,Mon Sep 12 18:00:24 +0000 2022,1569385454587322373,en,@CDCgov After the lies and the power grab I don't trust you or the government at all. All of those companies tried to legally classify crucial information regarding to side effects to the covid vaccine. The courts said no. A month later and 175k known symptoms have been released.,period_3
1013,1569355240100569089,Mon Sep 12 16:04:16 +0000 2022,1569356229402664960,en,@CDCgov Liars.  Children will only be harmed by this advice.  But you don't care.  You never have.,period_3
1014,1569355240100569089,Mon Sep 12 16:13:21 +0000 2022,1569358512248979456,en,@CDCgov I think we can all agree that a few thousand kids dying of myocarditis is worth it for Pfizer to make record profits,period_3
1015,1569355240100569089,Mon Sep 12 16:05:28 +0000 2022,1569356528397737985,en,@CDCgov What are the total number of MIS-C cases r/t COVID in children? Thanks.,period_3
1017,1569355240100569089,Tue Sep 13 00:48:45 +0000 2022,1569488219456303107,en,"@CDCgov Based on the CDCs current record, I’d say this statement is 84% more likely to be proven false within 6 months.  But that will be more than enough time for their buddies in Big Pharma to make oodles of cash.",period_3
1018,1569355240100569089,Mon Sep 12 16:34:53 +0000 2022,1569363930383892480,en,@CDCgov Shush. No one believes you anymore.,period_3
1019,1569355240100569089,Mon Sep 12 20:12:39 +0000 2022,1569418734577790976,en,"@CDCgov What percent of kids who are not vaccinated get MIS-C?

For example, if .1% of unvax'd get it, and vax'd are 84% less than .1% to get it, this is a miniscule improvement.

Also, how often does MIS-C progress to severe damage?
Any # less than 100% further lessens the risk",period_3
1021,1569355240100569089,Mon Sep 12 16:32:22 +0000 2022,1569363297236910083,en,@CDCgov How does vax reduce mis-c but increase the chances of myocarditis? Both can't be true.,period_3
1022,1569355240100569089,Mon Sep 12 19:02:22 +0000 2022,1569401047348842496,en,"@CDCgov Is this a double blind peer reviewed study? I didn't think so.
Also, you are correlating, not showing causation. Not at all.",period_3
1024,1569355240100569089,Mon Sep 12 18:32:15 +0000 2022,1569393466622513152,en,@CDCgov I think your track record shows that your recommendations are far more dangerous than any illness.,period_3
1025,1569355240100569089,Tue Sep 13 01:43:36 +0000 2022,1569502022465994752,en,"@CDCgov @contrarian4data ""84% less likely"" 🤡 

They could update the book How to Lie with Statistics with a chapter only for the CDC.",period_3
1027,1569355240100569089,Mon Sep 12 18:54:00 +0000 2022,1569398940638007296,en,@CDCgov Side effects are real ...so is the coverup.,period_3
1028,1569355240100569089,Mon Sep 12 18:41:54 +0000 2022,1569395896424747008,en,@CDCgov Please stop peddling this poison.,period_3
1029,1569355240100569089,Tue Sep 13 00:05:25 +0000 2022,1569477311489277954,en,"@CDCgov VACCINES ALONE WILL NOT GET US OUT OF THIS PANDEMIC 😡

Vaccinated people can still contract and infect others. Vaccines are seatbelts only! We still need to obey traffic laws to protect public safety! (Masks + Ventilation + testing + SCIENCE based isolation requirements)",period_3
1030,1569355240100569089,Mon Sep 12 21:44:57 +0000 2022,1569441964969570305,en,@CDCgov It is extremely disturbing that you are handpicking studies to base your policies on. No single study is perfect and they often contradict each other (as it should be with good science) - research should not be done to appease sitting politicians,period_3
1031,1569355240100569089,Wed Sep 14 07:25:09 +0000 2022,1569950361674461185,en,"@CDCgov Aren’t the vaccines still trials? They aren’t proven to be effective, nor have the short or long term side effects been studied either. Why are you insisting we have our children injected with something that is still in a testing stage? Seriously, y’all are willing to risk it?",period_3
1032,1569355240100569089,Wed Sep 14 07:20:53 +0000 2022,1569949289069314049,en,@CDCgov I’m confused. These vaccines aren’t even old enough to know how they will effect children throughout their lifetime. Why would it be recommended they take them when no long term studies have ever been done?,period_3
1033,1569355240100569089,Mon Sep 12 17:17:54 +0000 2022,1569374756163420162,en,@CDCgov When will the omicron booster be available for children under five? @POTUS,period_3
1034,1569355240100569089,Mon Sep 12 19:15:06 +0000 2022,1569404254091091974,en,@CDCgov how much more likely to develop myocarditis or cancer?,period_3
1035,1569355240100569089,Mon Sep 12 17:16:42 +0000 2022,1569374455486373889,en,@CDCgov Now explain how? When there has been NO testing done. Right out of Fauci's mouth no tests done.,period_3
1036,1569355240100569089,Mon Sep 12 19:54:16 +0000 2022,1569414109699129344,en,@CDCgov The people are getting smarter,period_3
1038,1569355240100569089,Tue Sep 13 03:27:28 +0000 2022,1569528160844419072,en,"@CDCgov Please, please, stop mislead us, we don't deserve your disinformation🙏",period_3
1039,1569355240100569089,Mon Sep 12 16:03:35 +0000 2022,1569356054051573760,en,@CDCgov OR - get NO doses and not have to risk any of the negative conditions from all these stupid shots!,period_3
1040,1569355240100569089,Mon Sep 12 16:14:45 +0000 2022,1569358863861968900,en,@CDCgov I recommend children get 0 doses of this experimental and ineffective vaccine.,period_3
1042,1569355240100569089,Mon Sep 12 16:36:53 +0000 2022,1569364434015100928,en,"@CDCgov Please show me the data that you studied the effects on the bivalent vaxx on humans. Any age humans will do at this point. No? Only 8 mice? 

You are a quack shill for Big Pharma.",period_3
1044,1569355240100569089,Mon Sep 12 18:37:29 +0000 2022,1569394786993422338,en,"@CDCgov Yeah, like I believe that!",period_3
1045,1569355240100569089,Wed Sep 14 07:45:36 +0000 2022,1569955509968736256,en,"@CDCgov If they are so great, prove that every member involved and all individuals who market the vaccines and boosters have personally taken them and given them to their children and grandchildren etc. prove it!",period_3
1046,1569355240100569089,Mon Sep 12 18:06:53 +0000 2022,1569387084586143744,en,"@CDCgov Ya right, gonna jump right on that train. NOT
🤢🤬",period_3
1047,1569355240100569089,Mon Sep 12 17:33:49 +0000 2022,1569378764357869568,en,@CDCgov Tell that to my friends child who's heart is now permanently fucked up from your vaccine/booster.  Stop it!!!!!!!!!!!!!!!!!,period_3
1048,1569355240100569089,Mon Sep 12 22:30:38 +0000 2022,1569453460680241155,en,@CDCgov whose study?,period_3
1049,1569355240100569089,Wed Sep 14 02:31:21 +0000 2022,1569876424655257602,en,@CDCgov Just no!,period_3
1051,1569355240100569089,Tue Sep 13 06:39:37 +0000 2022,1569576515699875841,en,@CDCgov New study finds the truth for the scamdemic traced back to 2015 yes we know the truth,period_3
1052,1569355240100569089,Mon Sep 12 16:19:08 +0000 2022,1569359970071711744,en,@CDCgov Nice bait and switch. Refer to a study of 5-18 year olds and then say infants need to be vaccinated. When did you all sell your souls and what did you receive in return?,period_3
1053,1569355240100569089,Sat Sep 17 03:13:06 +0000 2022,1570974095885602816,en,@CDCgov That should be up to the parents whether or not they get their baby are there ciao the cove it 19 or the boost,period_3
1054,1569355240100569089,Wed Sep 14 07:58:42 +0000 2022,1569958806779760641,en,"@CDCgov I don’t know how many employees the CDC has, but I’m willing to bet they have enough (and must be diverse too) for a study based on their own employees and family members. Why not study your own employees who (apparently) believe and have faith in them right?",period_3
1055,1569355240100569089,Wed Sep 14 07:43:18 +0000 2022,1569954931616141313,en,@CDCgov Are the scientists plus executives of corporations pushing the vaccines willing to allow impartial doctors to test them to see if they have personally have taken all vaccines and boosters they push upon the public?,period_3
1056,1569355240100569089,Mon Sep 12 16:32:01 +0000 2022,1569363209324199936,en,@CDCgov STFU!!!,period_3
1060,1569355240100569089,Tue Sep 13 02:27:52 +0000 2022,1569513160339759105,en,@CDCgov @K_G_Andersen England forbids the Pfizer for children under 5. Forbids. Some about the risk for a heart condition.  Are we rushing into things? Just wondering…,period_3
1061,1569355240100569089,Wed Sep 14 01:40:43 +0000 2022,1569863684553408513,en,"@CDCgov My kids aren’t vaxxed for the same reason I don’t let them wear bike helmets, survival of the fitest",period_3
1062,1569355240100569089,Tue Sep 13 02:57:19 +0000 2022,1569520574220881920,en,@CDCgov @K_G_Andersen Really? Please get the facts - not from those who benefit monetarily from this product...,period_3
1064,1569355240100569089,Tue Sep 13 02:19:19 +0000 2022,1569511011027222529,en,@CDCgov Better research this folks- PLEASE- it’s your life!,period_3
1065,1569355240100569089,Tue Sep 13 13:01:26 +0000 2022,1569672602888839171,en,@CDCgov Really how does research show that. The covid vaccines barely a year old.,period_3
1066,1569355240100569089,Wed Sep 14 07:52:55 +0000 2022,1569957350131499008,en,@CDCgov Very simple question; have ALL the employees and immediate family members of each been vaccinated plus boosted? Including any and all employees with young children and grandchildren. Is the CDC willing to show statistics within your personal organization?,period_3
1067,1569355240100569089,Tue Sep 13 20:06:39 +0000 2022,1569779611118239745,en,"@CDCgov Not a chance, won't be part of the study using human guinea pig's",period_3
1072,1569355240100569089,Mon Sep 12 22:34:14 +0000 2022,1569454364082978816,en,"@CDCgov People keep saying that the CDC gets funding from big pharma.  Even if they do, I trust them to follow the science!",period_3
1073,1569355240100569089,Tue Sep 13 14:38:53 +0000 2022,1569697127789465600,en,@CDCgov Stop the agenda..leave our kids alone...this charade is done,period_3
1074,1569355240100569089,Tue Sep 13 05:12:29 +0000 2022,1569554588394733568,en,"@CDCgov B.S. Cite the study so we can 'settle the science'... Real data, science, shows death spikes amoung the vaccinated at this age.",period_3
1075,1569355240100569089,Tue Sep 13 12:24:00 +0000 2022,1569663184490881029,en,@CDCgov You have lost all credibility!!!!!!,period_3
1076,1569355240100569089,Wed Sep 14 17:20:05 +0000 2022,1570100083311673345,en,@CDCgov I will be there in a few minutes if you want to come over and help me with the stuff,period_3
