"author/blue_verified","author/can_dm","author/description","author/image","author/name","author/rest_id","author/screen_name","author/sub_count","bookmarks","conversation_id","created_at","display_text","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/hashtags/1/indices/0","entities/hashtags/1/indices/1","entities/hashtags/1/text","entities/hashtags/2/indices/0","entities/hashtags/2/indices/1","entities/hashtags/2/text","entities/hashtags/3/indices/0","entities/hashtags/3/indices/1","entities/hashtags/3/text","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_alt_text","entities/media/0/ext_media_availability/status","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/media/0/video_info/aspect_ratio/0","entities/media/0/video_info/aspect_ratio/1","entities/media/0/video_info/variants/0/bitrate","entities/media/0/video_info/variants/0/content_type","entities/media/0/video_info/variants/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","id","lang","likes","media/photo/0/id","media/photo/0/media_url_https","media/video/0/aspect_ratio/0","media/video/0/aspect_ratio/1","media/video/0/duration","media/video/0/id","media/video/0/media_url_https","media/video/0/original_info/height","media/video/0/original_info/width","media/video/0/variants/0/bitrate","media/video/0/variants/0/content_type","media/video/0/variants/0/url","place/country","place/country_code","place/full_name","place/more_data_url","place/name","place/place_type","quotes","replies","retweets","status","text","views"
"false","false","You're such a good girl, let's cuddle then we will finish your punishment.","https://pbs.twimg.com/profile_images/1343543158618128386/Oe3439Cb_normal.jpg","DomTom","1088612385588473861","TomDick58959757","13","0","1495115983865974796","Tue Feb 22 00:39:05 +0000 2022","",,,,,,,,,,,,,"pic.x.com/IsvkKId2bR","https://x.com/TomDick58959757/status/1495921050101723137/photo/1",,"Available","1495921035216134154","8","31","3_1495921035216134154","3_1495921035216134154","https://pbs.twimg.com/media/FMKUQXwXoAo5Vov.jpg","420","750","0","0","642","642","0","0","642","563","0","0","642","321","0","0","642","750","0","0","642","750","642","fit","750","642","fit","750","582","fit","680","150","crop","150","photo","https://t.co/IsvkKId2bR",,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495921050101723137","qme","0","1495921035216134154","https://pbs.twimg.com/media/FMKUQXwXoAo5Vov.jpg",,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov https://t.co/IsvkKId2bR",
"false","false","Houston Texas","https://pbs.twimg.com/profile_images/1419362743958876172/SO8Q7sQn_normal.jpg","Thomas Funk","2900958660","Tommy_Funk63","7","0","1495115983865974796","Sun Feb 20 22:34:36 +0000 2022","ALL DATA ON COVID-19 OR ANY OTHER SICKNESS IS FRAUDULENT AND WORTHLESS. THE RODENTS CDC, FDA AND W.H.O. HAVE ZERO CREDIBILITY!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495527335512133636","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov ALL DATA ON COVID-19 OR ANY OTHER SICKNESS IS FRAUDULENT AND WORTHLESS. THE RODENTS CDC, FDA AND W.H.O. HAVE ZERO CREDIBILITY!",
"false","false","Houston Texas","https://pbs.twimg.com/profile_images/1419362743958876172/SO8Q7sQn_normal.jpg","Thomas Funk","2900958660","Tommy_Funk63","7","0","1495115983865974796","Sun Feb 20 22:34:30 +0000 2022","Anyone &amp; ALL involved in coercing forcing or enticing someone take these Genocide MRNA Vaccines will be deemed war criminals and punishable by death!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495527309335539721","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Anyone &amp; ALL involved in coercing forcing or enticing someone take these Genocide MRNA Vaccines will be deemed war criminals and punishable by death!",
"false","false","I question everything....you can't trust what Washington says.","https://pbs.twimg.com/profile_images/1481032093639458816/eOYeRj7M_normal.jpg","Brian Jones","1480348877202984961","BrianJo63679674","27","0","1495115983865974796","Sun Feb 20 00:25:30 +0000 2022","Leave the children alone with this poison shot. They are the safest to this virus. Kids are having heart problems from this vaccine. Cdc knows it but dosen't care. This is abuse towards children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495192855802826754","en","0",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov Leave the children alone with this poison shot. They are the safest to this virus. Kids are having heart problems from this vaccine. Cdc knows it but dosen't care. This is abuse towards children.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Sunny Singh","300604211","gpb1978","5","0","1495115983865974796","Sun Feb 20 03:03:45 +0000 2022","What’s the use of vaccines when they still have to get tested to come to USA? You are now making fools out US citizens. They are vaccinated and still have to wear mask. You don’t have confidence in vaccine and science. You are bunch of illiterate.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495232677745934338","en","0",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov What’s the use of vaccines when they still have to get tested to come to USA? You are now making fools out US citizens. They are vaccinated and still have to wear mask. You don’t have confidence in vaccine and science. You are bunch of illiterate.",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Rexann Eastin","1478077689433108488","Eastin024","0","0","1495115983865974796","Sun Feb 20 13:01:41 +0000 2022","#COVAXIN is a must to get more of the population vaccinated. Everyone who was willing to get the mrna shot has, now approve this whole virion inactivated vaccine for the rest of us who are mRNA hesitant! #Covaxin4Kids is a major need too!","8","16","COVAXIN","212","225","Covaxin4Kids",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495383153569107969","en","0",,,,,,,,,,,,,,,,,,,"0","1","0","active","@CDCgov #COVAXIN is a must to get more of the population vaccinated. Everyone who was willing to get the mrna shot has, now approve this whole virion inactivated vaccine for the rest of us who are mRNA hesitant! #Covaxin4Kids is a major need too!",
"false","false","","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Schatzy37","1454207586153152515","schatzy37","0","0","1495115983865974796","Mon Feb 21 17:42:34 +0000 2022","No, maybe when the CDC actually publishes the data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495816228983738373","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov No, maybe when the CDC actually publishes the data.",
"false","false","","https://pbs.twimg.com/profile_images/1451196171519619089/sF3vz888_normal.png","Kathy A","1451196020231004160","KathyA80002666","0","0","1495115983865974796","Sun Feb 20 21:32:18 +0000 2022","I wouldn't dream of taking this cytotoxic treatment for a virus that causes no more than flu-like symptoms for 99% of us.  Get lost.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495511655425454083","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov I wouldn't dream of taking this cytotoxic treatment for a virus that causes no more than flu-like symptoms for 99% of us.  Get lost.",
"false","false","","https://pbs.twimg.com/profile_images/1450146146211479552/uTR1LKqv_normal.jpg","?","1450146108425097219","SamBowe37723474","0","0","1495115983865974796","Sat Feb 19 19:56:41 +0000 2022","IF YOU CARED ABOUT HEALTH AND SAFETY REMOVE KIDNEY FAILURE CAUSING REMDESIVIR WHICH KILLED MY MOMS FRIEND.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495125206502985731","en","4",,,,,,,,,,,,,,,,,,,"0","3","0","active","@CDCgov IF YOU CARED ABOUT HEALTH AND SAFETY REMOVE KIDNEY FAILURE CAUSING REMDESIVIR WHICH KILLED MY MOMS FRIEND.",
"false","false","","https://pbs.twimg.com/profile_images/1450146146211479552/uTR1LKqv_normal.jpg","?","1450146108425097219","SamBowe37723474","0","0","1495115983865974796","Sat Feb 19 19:54:47 +0000 2022","How come you are against the use of ivermectin which is cheap, safe, and very effective? You don't care about health and safety all you care about is the money.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495124724942315521","en","1",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov How come you are against the use of ivermectin which is cheap, safe, and very effective? You don't care about health and safety all you care about is the money.",
"false","false","Republican & totally against the bullshit vaccines & crazy liberals!!","https://pbs.twimg.com/profile_images/1835133495498153984/RZ7aW6ra_normal.jpg","kim pico","190605969","kimbe2001","45","0","1495115983865974796","Sun Feb 20 12:05:41 +0000 2022","",,,,,,,,,,,,,"pic.x.com/bYvwGF2ire","https://x.com/kimbe2001/status/1495369061601062921/photo/1",,"Available","1495369047545888774","8","31","16_1495369047545888774","16_1495369047545888774","https://pbs.twimg.com/tweet_video_thumb/FMCeOdcWQAYXU6M.jpg",,,,,,,,,,,,,,,,,,,,,"360","360","360","fit","360","360","fit","360","360","fit","360","150","crop","150","animated_gif","https://t.co/bYvwGF2ire","1","1","0","video/mp4","https://video.twimg.com/tweet_video/FMCeOdcWQAYXU6M.mp4",,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495369061601062921","qme","0",,,"1","1",,"1495369047545888774","https://pbs.twimg.com/tweet_video_thumb/FMCeOdcWQAYXU6M.jpg","360","360","0","video/mp4","https://video.twimg.com/tweet_video/FMCeOdcWQAYXU6M.mp4",,,,,,,"0","0","0","active","@CDCgov https://t.co/bYvwGF2ire",
"false","false","Gamer and fellow slave trying to sort this whole mess out. I got some NFT's too:  https://t.co/caZullstvW","https://pbs.twimg.com/profile_images/1676506011899772928/c9iPHp_7_normal.jpg","Dr. Hooligan (Prosecute/Fauci)","3354464668","JoeBlewU2","254","0","1495115983865974796","Sun Feb 20 20:05:07 +0000 2022","Ain't none your damn business. Get back to your real job and stop playing political propagandist.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146569971","0","7","CDC","CDCgov",,,,,,"1495489715683971081","en","0",,,,,,,,,,,,,,,,,,,"0","0","0","active","@CDCgov Ain't none your damn business. Get back to your real job and stop playing political propagandist.",
